PREM data
depth[km] rho[kg/m3] g[m/s2]
 988.0 4573.1   9.97
 989.0 4573.7   9.97
 990.0 4574.3   9.97
 991.0 4574.8   9.97
 992.0 4575.4   9.97
 993.0 4576.0   9.97
 994.0 4576.6   9.97
 995.0 4577.2   9.97
 996.0 4577.8   9.97
 997.0 4578.4   9.97
 998.0 4578.9   9.97
 999.0 4579.5   9.97
1000.0 4580.1   9.97
1001.0 4580.7   9.97
1002.0 4581.3   9.97
1003.0 4581.9   9.97
1004.0 4582.4   9.97
1005.0 4583.0   9.97
1006.0 4583.6   9.97
1007.0 4584.2   9.97
1008.0 4584.8   9.96
1009.0 4585.4   9.96
1010.0 4585.9   9.96
1011.0 4586.5   9.96
1012.0 4587.1   9.96
1013.0 4587.7   9.96
1014.0 4588.3   9.96
1015.0 4588.9   9.96
1016.0 4589.4   9.96
1017.0 4590.0   9.96
1018.0 4590.6   9.96
1019.0 4591.2   9.96
1020.0 4591.8   9.96
1021.0 4592.4   9.96
1022.0 4592.9   9.96
1023.0 4593.5   9.96
1024.0 4594.1   9.96
1025.0 4594.7   9.96
1026.0 4595.3   9.96
1027.0 4595.8   9.96
1028.0 4596.4   9.96
1029.0 4597.0   9.96
1030.0 4597.6   9.96
1031.0 4598.2   9.96
1032.0 4598.8   9.96
1033.0 4599.3   9.96
1034.0 4599.9   9.96
1035.0 4600.5   9.96
1036.0 4601.1   9.96
1037.0 4601.7   9.96
1038.0 4602.2   9.96
1039.0 4602.8   9.96
1040.0 4603.4   9.96
1041.0 4604.0   9.96
1042.0 4604.6   9.96
1043.0 4605.1   9.96
1044.0 4605.7   9.96
1045.0 4606.3   9.96
1046.0 4606.9   9.96
1047.0 4607.5   9.96
1048.0 4608.0   9.96
1049.0 4608.6   9.96
1050.0 4609.2   9.96
1051.0 4609.8   9.96
1052.0 4610.3   9.96
1053.0 4610.9   9.96
1054.0 4611.5   9.96
1055.0 4612.1   9.96
1056.0 4612.7   9.96
1057.0 4613.2   9.96
1058.0 4613.8   9.96
1059.0 4614.4   9.96
1060.0 4615.0   9.96
1061.0 4615.6   9.96
1062.0 4616.1   9.96
1063.0 4616.7   9.96
1064.0 4617.3   9.96
1065.0 4617.9   9.96
1066.0 4618.4   9.96
1067.0 4619.0   9.96
1068.0 4619.6   9.96
1069.0 4620.2   9.96
1070.0 4620.7   9.96
1071.0 4621.3   9.96
1072.0 4621.9   9.96
1073.0 4622.5   9.96
1074.0 4623.1   9.96
1075.0 4623.6   9.96
1076.0 4624.2   9.96
1077.0 4624.8   9.96
1078.0 4625.4   9.96
1079.0 4625.9   9.96
1080.0 4626.5   9.96
1081.0 4627.1   9.96
1082.0 4627.7   9.96
1083.0 4628.2   9.96
1084.0 4628.8   9.96
1085.0 4629.4   9.96
1086.0 4630.0   9.96
1087.0 4630.5   9.96
1088.0 4631.1   9.96
1089.0 4631.7   9.96
1090.0 4632.3   9.96
1091.0 4632.8   9.96
1092.0 4633.4   9.96
1093.0 4634.0   9.95
1094.0 4634.6   9.95
1095.0 4635.1   9.95
1096.0 4635.7   9.95
1097.0 4636.3   9.95
1098.0 4636.9   9.95
1099.0 4637.4   9.95
1100.0 4638.0   9.95
1101.0 4638.6   9.95
1102.0 4639.2   9.95
1103.0 4639.7   9.95
1104.0 4640.3   9.95
1105.0 4640.9   9.95
1106.0 4641.4   9.95
1107.0 4642.0   9.95
1108.0 4642.6   9.95
1109.0 4643.2   9.95
1110.0 4643.7   9.95
1111.0 4644.3   9.95
1112.0 4644.9   9.95
1113.0 4645.5   9.95
1114.0 4646.0   9.95
1115.0 4646.6   9.95
1116.0 4647.2   9.95
1117.0 4647.7   9.95
1118.0 4648.3   9.95
1119.0 4648.9   9.95
1120.0 4649.5   9.95
1121.0 4650.0   9.95
1122.0 4650.6   9.95
1123.0 4651.2   9.95
1124.0 4651.7   9.95
1125.0 4652.3   9.95
1126.0 4652.9   9.95
1127.0 4653.5   9.95
1128.0 4654.0   9.95
1129.0 4654.6   9.95
1130.0 4655.2   9.95
1131.0 4655.7   9.95
1132.0 4656.3   9.95
1133.0 4656.9   9.95
1134.0 4657.4   9.95
1135.0 4658.0   9.95
1136.0 4658.6   9.95
1137.0 4659.2   9.95
1138.0 4659.7   9.95
1139.0 4660.3   9.95
1140.0 4660.9   9.95
1141.0 4661.4   9.95
1142.0 4662.0   9.95
1143.0 4662.6   9.95
1144.0 4663.1   9.95
1145.0 4663.7   9.95
1146.0 4664.3   9.95
1147.0 4664.9   9.95
1148.0 4665.4   9.95
1149.0 4666.0   9.95
1150.0 4666.6   9.95
1151.0 4667.1   9.95
1152.0 4667.7   9.95
1153.0 4668.3   9.95
1154.0 4668.8   9.95
1155.0 4669.4   9.95
1156.0 4670.0   9.95
1157.0 4670.5   9.95
1158.0 4671.1   9.95
1159.0 4671.7   9.95
1160.0 4672.2   9.95
1161.0 4672.8   9.95
1162.0 4673.4   9.95
1163.0 4673.9   9.95
1164.0 4674.5   9.95
1165.0 4675.1   9.95
1166.0 4675.6   9.95
1167.0 4676.2   9.95
1168.0 4676.8   9.95
1169.0 4677.3   9.95
1170.0 4677.9   9.95
1171.0 4678.5   9.95
1172.0 4679.0   9.95
1173.0 4679.6   9.95
1174.0 4680.2   9.95
1175.0 4680.7   9.95
1176.0 4681.3   9.95
1177.0 4681.9   9.95
1178.0 4682.4   9.95
1179.0 4683.0   9.95
1180.0 4683.6   9.95
1181.0 4684.1   9.95
1182.0 4684.7   9.95
1183.0 4685.3   9.95
1184.0 4685.8   9.95
1185.0 4686.4   9.95
1186.0 4687.0   9.95
1187.0 4687.5   9.95
1188.0 4688.1   9.95
1189.0 4688.7   9.95
1190.0 4689.2   9.95
1191.0 4689.8   9.94
1192.0 4690.3   9.94
1193.0 4690.9   9.94
1194.0 4691.5   9.94
1195.0 4692.0   9.94
1196.0 4692.6   9.94
1197.0 4693.2   9.94
1198.0 4693.7   9.94
1199.0 4694.3   9.94
1200.0 4694.9   9.94
1201.0 4695.4   9.94
1202.0 4696.0   9.94
1203.0 4696.6   9.94
1204.0 4697.1   9.94
1205.0 4697.7   9.94
1206.0 4698.2   9.94
1207.0 4698.8   9.94
1208.0 4699.4   9.94
1209.0 4699.9   9.94
1210.0 4700.5   9.94
1211.0 4701.1   9.94
1212.0 4701.6   9.94
1213.0 4702.2   9.94
1214.0 4702.7   9.94
1215.0 4703.3   9.94
1216.0 4703.9   9.94
1217.0 4704.4   9.94
1218.0 4705.0   9.94
1219.0 4705.6   9.94
1220.0 4706.1   9.94
1221.0 4706.7   9.94
1222.0 4707.2   9.94
1223.0 4707.8   9.94
1224.0 4708.4   9.94
1225.0 4708.9   9.94
1226.0 4709.5   9.94
1227.0 4710.0   9.94
1228.0 4710.6   9.94
1229.0 4711.2   9.94
1230.0 4711.7   9.94
1231.0 4712.3   9.94
1232.0 4712.8   9.94
1233.0 4713.4   9.94
1234.0 4714.0   9.94
1235.0 4714.5   9.94
1236.0 4715.1   9.94
1237.0 4715.6   9.94
1238.0 4716.2   9.94
1239.0 4716.8   9.94
1240.0 4717.3   9.94
1241.0 4717.9   9.94
1242.0 4718.4   9.94
1243.0 4719.0   9.94
1244.0 4719.6   9.94
1245.0 4720.1   9.94
1246.0 4720.7   9.94
1247.0 4721.2   9.94
1248.0 4721.8   9.94
1249.0 4722.4   9.94
1250.0 4722.9   9.94
1251.0 4723.5   9.94
1252.0 4724.0   9.94
1253.0 4724.6   9.94
1254.0 4725.2   9.94
1255.0 4725.7   9.94
1256.0 4726.3   9.94
1257.0 4726.8   9.94
1258.0 4727.4   9.94
1259.0 4727.9   9.94
1260.0 4728.5   9.94
1261.0 4729.1   9.94
1262.0 4729.6   9.94
1263.0 4730.2   9.94
1264.0 4730.7   9.94
1265.0 4731.3   9.94
1266.0 4731.8   9.94
1267.0 4732.4   9.94
1268.0 4733.0   9.94
1269.0 4733.5   9.94
1270.0 4734.1   9.94
1271.0 4734.6   9.94
1272.0 4735.2   9.94
1273.0 4735.7   9.94
1274.0 4736.3   9.94
1275.0 4736.9   9.94
1276.0 4737.4   9.94
1277.0 4738.0   9.94
1278.0 4738.5   9.94
1279.0 4739.1   9.94
1280.0 4739.6   9.94
1281.0 4740.2   9.94
1282.0 4740.8   9.94
1283.0 4741.3   9.94
1284.0 4741.9   9.94
1285.0 4742.4   9.94
1286.0 4743.0   9.94
1287.0 4743.5   9.94
1288.0 4744.1   9.94
1289.0 4744.6   9.94
1290.0 4745.2   9.94
1291.0 4745.8   9.94
1292.0 4746.3   9.94
1293.0 4746.9   9.94
1294.0 4747.4   9.94
1295.0 4748.0   9.94
1296.0 4748.5   9.94
1297.0 4749.1   9.94
1298.0 4749.6   9.94
1299.0 4750.2   9.94
1300.0 4750.7   9.94
1301.0 4751.3   9.94
1302.0 4751.9   9.94
1303.0 4752.4   9.94
1304.0 4753.0   9.94
1305.0 4753.5   9.94
1306.0 4754.1   9.94
1307.0 4754.6   9.94
1308.0 4755.2   9.94
1309.0 4755.7   9.94
1310.0 4756.3   9.94
1311.0 4756.8   9.94
1312.0 4757.4   9.94
1313.0 4757.9   9.94
1314.0 4758.5   9.94
1315.0 4759.0   9.94
1316.0 4759.6   9.94
1317.0 4760.2   9.94
1318.0 4760.7   9.94
1319.0 4761.3   9.94
1320.0 4761.8   9.94
1321.0 4762.4   9.94
1322.0 4762.9   9.94
1323.0 4763.5   9.94
1324.0 4764.0   9.94
1325.0 4764.6   9.94
1326.0 4765.1   9.93
1327.0 4765.7   9.93
1328.0 4766.2   9.93
1329.0 4766.8   9.93
1330.0 4767.3   9.93
1331.0 4767.9   9.93
1332.0 4768.4   9.93
1333.0 4769.0   9.93
1334.0 4769.5   9.93
1335.0 4770.1   9.93
1336.0 4770.6   9.93
1337.0 4771.2   9.93
1338.0 4771.7   9.93
1339.0 4772.3   9.93
1340.0 4772.8   9.93
1341.0 4773.4   9.93
1342.0 4773.9   9.93
1343.0 4774.5   9.93
1344.0 4775.0   9.93
1345.0 4775.6   9.93
1346.0 4776.1   9.93
1347.0 4776.7   9.93
1348.0 4777.2   9.93
1349.0 4777.8   9.93
1350.0 4778.3   9.93
1351.0 4778.9   9.93
1352.0 4779.4   9.93
1353.0 4780.0   9.93
1354.0 4780.5   9.93
1355.0 4781.1   9.93
1356.0 4781.6   9.93
1357.0 4782.2   9.93
1358.0 4782.7   9.93
1359.0 4783.3   9.93
1360.0 4783.8   9.93
1361.0 4784.4   9.93
1362.0 4784.9   9.93
1363.0 4785.5   9.93
1364.0 4786.0   9.93
1365.0 4786.6   9.93
1366.0 4787.1   9.93
1367.0 4787.7   9.93
1368.0 4788.2   9.93
1369.0 4788.8   9.93
1370.0 4789.3   9.93
1371.0 4789.9   9.93
1372.0 4790.4   9.93
1373.0 4791.0   9.93
1374.0 4791.5   9.93
1375.0 4792.1   9.93
1376.0 4792.6   9.93
1377.0 4793.2   9.93
1378.0 4793.7   9.93
1379.0 4794.2   9.93
1380.0 4794.8   9.93
1381.0 4795.3   9.93
1382.0 4795.9   9.93
1383.0 4796.4   9.93
1384.0 4797.0   9.93
1385.0 4797.5   9.93
1386.0 4798.1   9.93
1387.0 4798.6   9.93
1388.0 4799.2   9.93
1389.0 4799.7   9.93
1390.0 4800.3   9.93
1391.0 4800.8   9.93
1392.0 4801.4   9.93
1393.0 4801.9   9.93
1394.0 4802.4   9.93
1395.0 4803.0   9.93
1396.0 4803.5   9.93
1397.0 4804.1   9.93
1398.0 4804.6   9.93
1399.0 4805.2   9.93
1400.0 4805.7   9.93
1401.0 4806.3   9.93
1402.0 4806.8   9.93
1403.0 4807.4   9.93
1404.0 4807.9   9.93
1405.0 4808.5   9.93
1406.0 4809.0   9.93
1407.0 4809.5   9.93
1408.0 4810.1   9.93
1409.0 4810.6   9.93
1410.0 4811.2   9.93
1411.0 4811.7   9.93
1412.0 4812.3   9.93
1413.0 4812.8   9.93
1414.0 4813.4   9.93
1415.0 4813.9   9.93
1416.0 4814.4   9.93
1417.0 4815.0   9.93
1418.0 4815.5   9.93
1419.0 4816.1   9.93
1420.0 4816.6   9.93
1421.0 4817.2   9.93
1422.0 4817.7   9.93
1423.0 4818.2   9.93
1424.0 4818.8   9.93
1425.0 4819.3   9.93
1426.0 4819.9   9.93
1427.0 4820.4   9.93
1428.0 4821.0   9.93
1429.0 4821.5   9.93
1430.0 4822.1   9.93
1431.0 4822.6   9.93
1432.0 4823.1   9.93
1433.0 4823.7   9.93
1434.0 4824.2   9.93
1435.0 4824.8   9.93
1436.0 4825.3   9.93
1437.0 4825.9   9.93
1438.0 4826.4   9.93
1439.0 4826.9   9.93
1440.0 4827.5   9.93
1441.0 4828.0   9.93
1442.0 4828.6   9.93
1443.0 4829.1   9.93
1444.0 4829.6   9.93
1445.0 4830.2   9.93
1446.0 4830.7   9.93
1447.0 4831.3   9.93
1448.0 4831.8   9.93
1449.0 4832.4   9.93
1450.0 4832.9   9.93
1451.0 4833.4   9.93
1452.0 4834.0   9.93
1453.0 4834.5   9.93
1454.0 4835.1   9.93
1455.0 4835.6   9.93
1456.0 4836.1   9.93
1457.0 4836.7   9.93
1458.0 4837.2   9.93
1459.0 4837.8   9.93
1460.0 4838.3   9.93
1461.0 4838.9   9.93
1462.0 4839.4   9.93
1463.0 4839.9   9.93
1464.0 4840.5   9.93
1465.0 4841.0   9.93
1466.0 4841.6   9.93
1467.0 4842.1   9.93
1468.0 4842.6   9.93
1469.0 4843.2   9.93
1470.0 4843.7   9.93
1471.0 4844.3   9.93
1472.0 4844.8   9.93
1473.0 4845.3   9.93
1474.0 4845.9   9.93
1475.0 4846.4   9.93
1476.0 4847.0   9.93
1477.0 4847.5   9.93
1478.0 4848.0   9.93
1479.0 4848.6   9.93
1480.0 4849.1   9.93
1481.0 4849.6   9.93
1482.0 4850.2   9.93
1483.0 4850.7   9.93
1484.0 4851.3   9.93
1485.0 4851.8   9.93
1486.0 4852.3   9.93
1487.0 4852.9   9.93
1488.0 4853.4   9.93
1489.0 4854.0   9.93
1490.0 4854.5   9.93
1491.0 4855.0   9.93
1492.0 4855.6   9.93
1493.0 4856.1   9.93
1494.0 4856.6   9.93
1495.0 4857.2   9.93
1496.0 4857.7   9.93
1497.0 4858.3   9.93
1498.0 4858.8   9.93
1499.0 4859.3   9.93
1500.0 4859.9   9.93
1501.0 4860.4   9.93
1502.0 4861.0   9.93
1503.0 4861.5   9.93
1504.0 4862.0   9.93
1505.0 4862.6   9.93
1506.0 4863.1   9.93
1507.0 4863.6   9.93
1508.0 4864.2   9.93
1509.0 4864.7   9.93
1510.0 4865.2   9.93
1511.0 4865.8   9.93
1512.0 4866.3   9.93
1513.0 4866.9   9.93
1514.0 4867.4   9.93
1515.0 4867.9   9.93
1516.0 4868.5   9.93
1517.0 4869.0   9.93
1518.0 4869.5   9.93
1519.0 4870.1   9.93
1520.0 4870.6   9.93
1521.0 4871.1   9.93
1522.0 4871.7   9.93
1523.0 4872.2   9.93
1524.0 4872.8   9.93
1525.0 4873.3   9.93
1526.0 4873.8   9.93
1527.0 4874.4   9.93
1528.0 4874.9   9.93
1529.0 4875.4   9.93
1530.0 4876.0   9.93
1531.0 4876.5   9.93
1532.0 4877.0   9.93
1533.0 4877.6   9.93
1534.0 4878.1   9.93
1535.0 4878.6   9.93
1536.0 4879.2   9.93
1537.0 4879.7   9.93
1538.0 4880.3   9.93
1539.0 4880.8   9.93
1540.0 4881.3   9.93
1541.0 4881.9   9.93
1542.0 4882.4   9.93
1543.0 4882.9   9.93
1544.0 4883.5   9.93
1545.0 4884.0   9.93
1546.0 4884.5   9.93
1547.0 4885.1   9.93
1548.0 4885.6   9.93
1549.0 4886.1   9.93
1550.0 4886.7   9.93
1551.0 4887.2   9.93
1552.0 4887.7   9.93
1553.0 4888.3   9.93
1554.0 4888.8   9.93
1555.0 4889.3   9.93
1556.0 4889.9   9.93
1557.0 4890.4   9.93
1558.0 4890.9   9.93
1559.0 4891.5   9.93
1560.0 4892.0   9.93
1561.0 4892.5   9.93
1562.0 4893.1   9.93
1563.0 4893.6   9.93
1564.0 4894.1   9.93
1565.0 4894.7   9.93
1566.0 4895.2   9.93
1567.0 4895.7   9.93
1568.0 4896.3   9.93
1569.0 4896.8   9.93
1570.0 4897.3   9.93
1571.0 4897.9   9.93
1572.0 4898.4   9.93
1573.0 4898.9   9.93
1574.0 4899.5   9.93
1575.0 4900.0   9.93
1576.0 4900.5   9.93
1577.0 4901.1   9.93
1578.0 4901.6   9.93
1579.0 4902.1   9.93
1580.0 4902.6   9.93
1581.0 4903.2   9.93
1582.0 4903.7   9.93
1583.0 4904.2   9.93
1584.0 4904.8   9.93
1585.0 4905.3   9.93
1586.0 4905.8   9.93
1587.0 4906.4   9.93
1588.0 4906.9   9.93
1589.0 4907.4   9.93
1590.0 4908.0   9.93
1591.0 4908.5   9.93
1592.0 4909.0   9.93
1593.0 4909.6   9.93
1594.0 4910.1   9.93
1595.0 4910.6   9.93
1596.0 4911.1   9.93
1597.0 4911.7   9.93
1598.0 4912.2   9.93
1599.0 4912.7   9.93
1600.0 4913.3   9.93
1601.0 4913.8   9.93
1602.0 4914.3   9.93
1603.0 4914.9   9.93
1604.0 4915.4   9.93
1605.0 4915.9   9.93
1606.0 4916.5   9.93
1607.0 4917.0   9.93
1608.0 4917.5   9.93
1609.0 4918.0   9.93
1610.0 4918.6   9.93
1611.0 4919.1   9.93
1612.0 4919.6   9.93
1613.0 4920.2   9.93
1614.0 4920.7   9.93
1615.0 4921.2   9.93
1616.0 4921.7   9.93
1617.0 4922.3   9.93
1618.0 4922.8   9.93
1619.0 4923.3   9.93
1620.0 4923.9   9.93
1621.0 4924.4   9.93
1622.0 4924.9   9.93
1623.0 4925.5   9.93
1624.0 4926.0   9.93
1625.0 4926.5   9.93
1626.0 4927.0   9.93
1627.0 4927.6   9.93
1628.0 4928.1   9.93
1629.0 4928.6   9.93
1630.0 4929.2   9.93
1631.0 4929.7   9.93
1632.0 4930.2   9.93
1633.0 4930.7   9.93
1634.0 4931.3   9.93
1635.0 4931.8   9.93
1636.0 4932.3   9.93
1637.0 4932.8   9.93
1638.0 4933.4   9.93
1639.0 4933.9   9.93
1640.0 4934.4   9.93
1641.0 4935.0   9.93
1642.0 4935.5   9.93
1643.0 4936.0   9.94
1644.0 4936.5   9.94
1645.0 4937.1   9.94
1646.0 4937.6   9.94
1647.0 4938.1   9.94
1648.0 4938.7   9.94
1649.0 4939.2   9.94
1650.0 4939.7   9.94
1651.0 4940.2   9.94
1652.0 4940.8   9.94
1653.0 4941.3   9.94
1654.0 4941.8   9.94
1655.0 4942.3   9.94
1656.0 4942.9   9.94
1657.0 4943.4   9.94
1658.0 4943.9   9.94
1659.0 4944.4   9.94
1660.0 4945.0   9.94
1661.0 4945.5   9.94
1662.0 4946.0   9.94
1663.0 4946.6   9.94
1664.0 4947.1   9.94
1665.0 4947.6   9.94
1666.0 4948.1   9.94
1667.0 4948.7   9.94
1668.0 4949.2   9.94
1669.0 4949.7   9.94
1670.0 4950.2   9.94
1671.0 4950.8   9.94
1672.0 4951.3   9.94
1673.0 4951.8   9.94
1674.0 4952.3   9.94
1675.0 4952.9   9.94
1676.0 4953.4   9.94
1677.0 4953.9   9.94
1678.0 4954.4   9.94
1679.0 4955.0   9.94
1680.0 4955.5   9.94
1681.0 4956.0   9.94
1682.0 4956.5   9.94
1683.0 4957.1   9.94
1684.0 4957.6   9.94
1685.0 4958.1   9.94
1686.0 4958.6   9.94
1687.0 4959.2   9.94
1688.0 4959.7   9.94
1689.0 4960.2   9.94
1690.0 4960.7   9.94
1691.0 4961.3   9.94
1692.0 4961.8   9.94
1693.0 4962.3   9.94
1694.0 4962.8   9.94
1695.0 4963.4   9.94
1696.0 4963.9   9.94
1697.0 4964.4   9.94
1698.0 4964.9   9.94
1699.0 4965.5   9.94
1700.0 4966.0   9.94
1701.0 4966.5   9.94
1702.0 4967.0   9.94
1703.0 4967.6   9.94
1704.0 4968.1   9.94
1705.0 4968.6   9.94
1706.0 4969.1   9.94
1707.0 4969.6   9.94
1708.0 4970.2   9.94
1709.0 4970.7   9.94
1710.0 4971.2   9.94
1711.0 4971.7   9.94
1712.0 4972.3   9.94
1713.0 4972.8   9.94
1714.0 4973.3   9.94
1715.0 4973.8   9.94
1716.0 4974.4   9.94
1717.0 4974.9   9.94
1718.0 4975.4   9.94
1719.0 4975.9   9.94
1720.0 4976.4   9.94
1721.0 4977.0   9.94
1722.0 4977.5   9.94
1723.0 4978.0   9.94
1724.0 4978.5   9.94
1725.0 4979.1   9.94
1726.0 4979.6   9.94
1727.0 4980.1   9.94
1728.0 4980.6   9.94
1729.0 4981.1   9.94
1730.0 4981.7   9.94
1731.0 4982.2   9.94
1732.0 4982.7   9.94
1733.0 4983.2   9.94
1734.0 4983.8   9.94
1735.0 4984.3   9.94
1736.0 4984.8   9.94
1737.0 4985.3   9.94
1738.0 4985.8   9.94
1739.0 4986.4   9.94
1740.0 4986.9   9.94
1741.0 4987.4   9.94
1742.0 4987.9   9.94
1743.0 4988.5   9.94
1744.0 4989.0   9.94
1745.0 4989.5   9.94
1746.0 4990.0   9.94
1747.0 4990.5   9.94
1748.0 4991.1   9.94
1749.0 4991.6   9.94
1750.0 4992.1   9.94
1751.0 4992.6   9.94
1752.0 4993.1   9.95
1753.0 4993.7   9.95
1754.0 4994.2   9.95
1755.0 4994.7   9.95
1756.0 4995.2   9.95
1757.0 4995.7   9.95
1758.0 4996.3   9.95
1759.0 4996.8   9.95
1760.0 4997.3   9.95
1761.0 4997.8   9.95
1762.0 4998.3   9.95
1763.0 4998.9   9.95
1764.0 4999.4   9.95
1765.0 4999.9   9.95
1766.0 5000.4   9.95
1767.0 5000.9   9.95
1768.0 5001.5   9.95
1769.0 5002.0   9.95
1770.0 5002.5   9.95
1771.0 5003.0   9.95
1772.0 5003.5   9.95
1773.0 5004.1   9.95
1774.0 5004.6   9.95
1775.0 5005.1   9.95
1776.0 5005.6   9.95
1777.0 5006.1   9.95
1778.0 5006.7   9.95
1779.0 5007.2   9.95
1780.0 5007.7   9.95
1781.0 5008.2   9.95
1782.0 5008.7   9.95
1783.0 5009.3   9.95
1784.0 5009.8   9.95
1785.0 5010.3   9.95
1786.0 5010.8   9.95
1787.0 5011.3   9.95
1788.0 5011.9   9.95
1789.0 5012.4   9.95
1790.0 5012.9   9.95
1791.0 5013.4   9.95
1792.0 5013.9   9.95
1793.0 5014.4   9.95
1794.0 5015.0   9.95
1795.0 5015.5   9.95
1796.0 5016.0   9.95
1797.0 5016.5   9.95
1798.0 5017.0   9.95
1799.0 5017.6   9.95
1800.0 5018.1   9.95
1801.0 5018.6   9.95
1802.0 5019.1   9.95
1803.0 5019.6   9.95
1804.0 5020.1   9.95
1805.0 5020.7   9.95
1806.0 5021.2   9.95
1807.0 5021.7   9.95
1808.0 5022.2   9.95
1809.0 5022.7   9.95
1810.0 5023.3   9.95
1811.0 5023.8   9.95
1812.0 5024.3   9.95
1813.0 5024.8   9.95
1814.0 5025.3   9.95
1815.0 5025.8   9.95
1816.0 5026.4   9.95
1817.0 5026.9   9.95
1818.0 5027.4   9.95
1819.0 5027.9   9.95
1820.0 5028.4   9.95
1821.0 5028.9   9.95
1822.0 5029.5   9.95
1823.0 5030.0   9.96
1824.0 5030.5   9.96
1825.0 5031.0   9.96
1826.0 5031.5   9.96
1827.0 5032.0   9.96
1828.0 5032.6   9.96
1829.0 5033.1   9.96
1830.0 5033.6   9.96
1831.0 5034.1   9.96
1832.0 5034.6   9.96
1833.0 5035.1   9.96
1834.0 5035.7   9.96
1835.0 5036.2   9.96
1836.0 5036.7   9.96
1837.0 5037.2   9.96
1838.0 5037.7   9.96
1839.0 5038.2   9.96
1840.0 5038.8   9.96
1841.0 5039.3   9.96
1842.0 5039.8   9.96
1843.0 5040.3   9.96
1844.0 5040.8   9.96
1845.0 5041.3   9.96
1846.0 5041.8   9.96
1847.0 5042.4   9.96
1848.0 5042.9   9.96
1849.0 5043.4   9.96
1850.0 5043.9   9.96
1851.0 5044.4   9.96
1852.0 5044.9   9.96
1853.0 5045.5   9.96
1854.0 5046.0   9.96
1855.0 5046.5   9.96
1856.0 5047.0   9.96
1857.0 5047.5   9.96
1858.0 5048.0   9.96
1859.0 5048.5   9.96
1860.0 5049.1   9.96
1861.0 5049.6   9.96
1862.0 5050.1   9.96
1863.0 5050.6   9.96
1864.0 5051.1   9.96
1865.0 5051.6   9.96
1866.0 5052.2   9.96
1867.0 5052.7   9.96
1868.0 5053.2   9.96
1869.0 5053.7   9.96
1870.0 5054.2   9.96
1871.0 5054.7   9.96
1872.0 5055.2   9.96
1873.0 5055.8   9.96
1874.0 5056.3   9.96
1875.0 5056.8   9.96
1876.0 5057.3   9.96
1877.0 5057.8   9.96
1878.0 5058.3   9.96
1879.0 5058.8   9.97
1880.0 5059.4   9.97
1881.0 5059.9   9.97
1882.0 5060.4   9.97
1883.0 5060.9   9.97
1884.0 5061.4   9.97
1885.0 5061.9   9.97
1886.0 5062.4   9.97
1887.0 5062.9   9.97
1888.0 5063.5   9.97
1889.0 5064.0   9.97
1890.0 5064.5   9.97
1891.0 5065.0   9.97
1892.0 5065.5   9.97
1893.0 5066.0   9.97
1894.0 5066.5   9.97
1895.0 5067.1   9.97
1896.0 5067.6   9.97
1897.0 5068.1   9.97
1898.0 5068.6   9.97
1899.0 5069.1   9.97
1900.0 5069.6   9.97
1901.0 5070.1   9.97
1902.0 5070.6   9.97
1903.0 5071.2   9.97
1904.0 5071.7   9.97
1905.0 5072.2   9.97
1906.0 5072.7   9.97
1907.0 5073.2   9.97
1908.0 5073.7   9.97
1909.0 5074.2   9.97
1910.0 5074.8   9.97
1911.0 5075.3   9.97
1912.0 5075.8   9.97
1913.0 5076.3   9.97
1914.0 5076.8   9.97
1915.0 5077.3   9.97
1916.0 5077.8   9.97
1917.0 5078.3   9.97
1918.0 5078.8   9.97
1919.0 5079.4   9.97
1920.0 5079.9   9.97
1921.0 5080.4   9.97
1922.0 5080.9   9.97
1923.0 5081.4   9.97
1924.0 5081.9   9.97
1925.0 5082.4   9.97
1926.0 5082.9   9.98
1927.0 5083.5   9.98
1928.0 5084.0   9.98
1929.0 5084.5   9.98
1930.0 5085.0   9.98
1931.0 5085.5   9.98
1932.0 5086.0   9.98
1933.0 5086.5   9.98
1934.0 5087.0   9.98
1935.0 5087.6   9.98
1936.0 5088.1   9.98
1937.0 5088.6   9.98
1938.0 5089.1   9.98
1939.0 5089.6   9.98
1940.0 5090.1   9.98
1941.0 5090.6   9.98
1942.0 5091.1   9.98
1943.0 5091.6   9.98
1944.0 5092.2   9.98
1945.0 5092.7   9.98
1946.0 5093.2   9.98
1947.0 5093.7   9.98
1948.0 5094.2   9.98
1949.0 5094.7   9.98
1950.0 5095.2   9.98
1951.0 5095.7   9.98
1952.0 5096.2   9.98
1953.0 5096.7   9.98
1954.0 5097.3   9.98
1955.0 5097.8   9.98
1956.0 5098.3   9.98
1957.0 5098.8   9.98
1958.0 5099.3   9.98
1959.0 5099.8   9.98
1960.0 5100.3   9.98
1961.0 5100.8   9.98
1962.0 5101.3   9.98
1963.0 5101.9   9.98
1964.0 5102.4   9.98
1965.0 5102.9   9.98
1966.0 5103.4   9.98
1967.0 5103.9   9.98
1968.0 5104.4   9.99
1969.0 5104.9   9.99
1970.0 5105.4   9.99
1971.0 5105.9   9.99
1972.0 5106.4   9.99
1973.0 5107.0   9.99
1974.0 5107.5   9.99
1975.0 5108.0   9.99
1976.0 5108.5   9.99
1977.0 5109.0   9.99
1978.0 5109.5   9.99
1979.0 5110.0   9.99
1980.0 5110.5   9.99
1981.0 5111.0   9.99
1982.0 5111.5   9.99
1983.0 5112.0   9.99
1984.0 5112.6   9.99
1985.0 5113.1   9.99
